,g_[Eubacterium]_coprostanoligenes_group,g_[Eubacterium]_hallii_group,g_[Eubacterium]_ruminantium_group,g_Acidaminococcus,g_Alloprevotella,g_Bifidobacterium,g_Butyricicoccus,g_CAG-873,g_Campylobacter,g_Candidatus_Methanogranum,g_Christensenellaceae_R-7_group,g_Collinsella,g_Coprococcus_2,g_Coriobacteriaceae_UCG-003,g_Dialister,g_Elusimicrobium,g_Enterorhabdus,g_Erysipelotrichaceae_UCG-004,g_Faecalibacterium,g_Family_XIII_AD3011_group,g_Family_XIII_UCG-001,g_GCA-900066575,g_Helicobacter,g_Lachnoclostridium,g_Lachnospira,g_Lachnospiraceae_FCS020_group,g_Lachnospiraceae_ND3007_group,g_Lachnospiraceae_NK3A20_group,g_Lactobacillus,g_Libanicoccus,g_Marvinbryantia,g_Megasphaera,g_Olsenella,g_Oribacterium,g_Peptococcus,g_Prevotella_2,g_Prevotella_7,g_Prevotella_9,g_Prevotellaceae_NK3B31_group,g_Prevotellaceae_UCG-003,g_Prevotellaceae_UCG-004,g_Rikenellaceae_RC9_gut_group,g_Ruminiclostridium_6,g_Ruminiclostridium_9,g_Ruminococcaceae_NK4A214_group,g_Ruminococcaceae_UCG-002,g_Ruminococcaceae_UCG-003,g_Ruminococcaceae_UCG-005,g_Ruminococcaceae_UCG-008,g_Ruminococcaceae_UCG-009,g_Ruminococcaceae_UCG-010,g_Ruminococcaceae_UCG-011,g_Ruminococcaceae_UCG-013,g_Ruminococcaceae_UCG-014,g_Ruminococcus_1,g_Senegalimassilia,g_Slackia,g_Solobacterium,g_Streptococcus,g_Succinivibrio,g_Treponema_2
Baboon_403,0.18820140609511618,0.18499096910569526,0.3509366958677081,0.16482678878345175,0.261401954663899,0.0,0.006679947030830852,0.8112077475476869,1.0,0.8070252781016578,0.4525147842634433,0.334420819546268,0.6917512083113572,0.08120803153149214,0.11100606219112065,0.7555246612461263,0.0,0.0,0.5453667306391894,0.24703170059357668,0.2729432344924893,0.11857099528654749,0.0,0.044152322021122396,0.3097481522991145,0.15440313991441837,0.3920195416575573,0.35657567721037525,0.9492162671771358,0.5330022493677563,0.13335744235901767,0.03666292571566836,0.0,0.37489519483779776,0.2431973989123314,0.7756247157451379,0.9662296750534317,0.3787081870889821,0.3218760514527034,0.10890562258776615,0.7206247749619161,0.500839661819535,1.0,0.18692953449866315,0.4580016454289627,0.4877034096014943,0.5500983743643703,0.38612114086369026,0.22889773033739177,0.8151868390555158,0.44472486657168525,0.469850524259251,0.3554310889876955,0.47018158694012885,0.6449447824667378,0.0,0.003830988037851905,0.5205907617125494,0.7886663712937074,0.0,0.9980873427291921
Baboon_410,0.12473005371857258,0.3419967361380271,0.4399851319696356,0.15077632710443267,0.37212330284634615,0.603328934378271,0.409491875400282,0.39422317107241867,1.0,0.3205344177145834,0.5508737510692333,0.6024356600888217,0.2101980509867274,0.6353758210097679,0.26128267992038823,0.9739204909199075,0.5424554287712269,0.9623462283961022,0.6639633299553588,0.5177061542763078,0.0942648870288888,0.35023526737627636,0.7086870273919141,0.5258317391663055,0.4576863067196247,0.4599414929597508,0.5359030988427348,0.12390370440484416,0.3983365742527232,0.5037084572667251,0.4314388870845617,0.2005009166721297,0.485015727685997,0.19903417204909435,0.4729337740638539,0.22846323558702072,0.577038886902835,0.6823133529499557,0.19570710903046679,0.5199285586160222,0.06791378761081812,0.44607147781844997,0.8759145538303443,0.2630485032502836,0.8869303741974234,0.4155920972646991,0.37037358312865437,0.38773444509517,0.6841380393249339,0.7489723251326623,0.46054615764683793,0.6510483682906907,0.302487118985687,0.6027702505123252,0.30874552107916636,0.6304402322447485,0.4562282492383778,0.48451174751389026,0.7631262801111323,0.9603577412149147,0.25591018410631716
Baboon_42,0.2629960153532576,0.34034013238264493,0.22661174607487192,0.7574161208780049,0.459466825224234,0.0,0.6774355910460987,0.0,0.37202653991802975,0.8969474310287996,0.894080978600307,0.8045130181323087,1.0,0.004943106370746874,0.470072407614448,0.25167276037181935,0.3309492861302485,0.20222274410949934,0.13146650413392844,0.409568216927566,0.17583810999628757,0.23959948132368677,0.7389899977713019,0.38775919756502125,0.6510685828995542,0.5136662434368436,0.009052258040009437,0.026480473829681266,0.921020645687635,0.5958347532255597,0.11752932208599312,0.0,0.25216372103900064,0.7314765317205698,0.592338500955271,0.40487488363292923,0.0,0.3381101702894393,0.27956818976998876,0.6126123580718568,0.3599659588967013,0.3909440542972741,0.4423468369222418,0.0,0.8092538634518098,0.7043147727650071,0.28449777867236015,0.37226754786872357,0.030493227239293763,0.4333394556745576,0.6804847331816455,0.6328562953417782,0.6466283739571689,0.4787457523805082,0.4302080835443724,0.39862276879259523,0.41622086040015277,0.215324093022498,0.7620593260295899,1.0,1.0
Baboon_439,0.19622754605054396,0.17910746083394688,0.49909976679390017,0.2854121651367747,0.7530921921834935,0.7313535457203777,0.5078542790237868,0.4279264134368646,0.7819345751602326,0.0,0.8467422223909812,0.922796808026082,0.4667395156167226,0.3949706227647194,0.6731226865276206,0.46353214985726726,0.5045087439558531,0.09644676648099687,0.07206858621672417,0.6553286813789069,0.41993822921928925,0.6980427513467409,0.7025819534586638,0.6570359605955932,0.5896885284709373,0.3482849127239979,0.5098887355043001,0.4051168706717337,0.49180108784309784,0.8509424968441232,0.4544845834716948,0.4548024283951959,0.5846119318551654,0.3128911046852469,0.5724898824364728,0.7141218433481181,0.4402980162850028,0.004317974685552664,0.9136392067575366,0.3973108621904747,0.5413911386928766,0.29873693191702394,0.07562251039720645,0.9684793219018525,0.46909840914523343,0.03320733481193024,0.4077540657591917,0.29006745265264927,0.0,0.200484568010617,0.44632585428040494,0.5037428942306028,0.0,0.19789023348011994,0.26121576629260757,0.8429685620466804,0.7672809919085355,0.6572166850343231,0.8183729266055173,0.009072838218378915,0.849128887332048
Baboon_441,0.2214558508099547,0.256955552216512,0.15547915440364257,0.29143998973208923,0.154050540553616,0.48036438877571885,0.5118761763253953,0.23828957111621088,0.5057999810151471,0.4591228299399392,0.8107816045934386,0.9731928560277782,0.11593140640868112,0.796756105222236,0.6283674547028308,0.32229196006904226,0.5297620048330463,0.0,0.7895821709357154,0.37778110484988553,0.29981680838752345,0.26677660882045684,0.5008874615576242,0.43652393075540413,0.2713142071224064,0.4212193732579856,0.582515436414427,0.3267169761832673,0.6194390018791441,0.8722117516030428,0.5960175048964799,0.12042096504092492,0.9312276519502134,0.49314640763750195,0.4829402478928829,0.888386264112802,0.3669402127093815,0.3931459844647849,0.12867137766110784,0.3861344867587283,0.5684807557665768,0.7094969186712299,0.1481180815527805,0.05293236506935225,0.37519517009398773,0.10344797213028589,0.3062241752462717,0.5666502677757455,0.8773272483800211,0.235573920581139,0.443768756984669,0.6093720428116455,0.07396012620680315,0.3748438226429731,0.4557590142980695,0.7478153757107684,0.3340453813223479,0.7700061733044338,0.621909301880007,0.6699170174695985,0.42608163978812
Baboon_450,0.8305031575292525,1.0,0.8590522228402718,0.8990875361043765,0.4914389221328412,0.814305005332487,0.7064621667669133,0.9055268895740698,0.3277548232919706,0.577312434226567,0.9580905884840091,0.5308002292425802,0.678681010326204,0.7903786594124905,0.8954767873980336,0.8150042340988176,0.681156473009258,0.9932103229658669,0.9648405701546244,0.8449679442430148,1.0,0.39090599473509374,0.49099177936539506,0.7662653187952144,0.642533698117242,0.2306704259317846,0.5563855575303143,0.8175690164396187,0.5349266127303838,0.3847112095302518,0.27065273871617523,0.8639717049788223,0.9817182492512139,0.8470714448457156,0.5696257733741079,1.0,0.5906742247002869,0.46253060411630315,0.21705125642706857,0.967033839535864,0.9549979417067722,0.9328012625234913,1.0,0.9344996517131555,0.5399768996559356,0.9170801330643522,0.6481958929033427,0.5164317770028108,1.0,1.0,0.847294653659878,0.6877861661207207,0.8019659779681659,1.0,0.9601143110401712,0.550992452281139,0.6060604819856188,0.9589355420615713,0.17375865004720598,0.5124976371768832,1.0
Baboon_458,0.2333864635146303,0.0,0.443916246123738,0.10973340770932916,0.7683031349312215,0.35887789521431834,0.38755086013440787,0.49989475850457754,1.0,0.9793652708808016,0.3762531918434266,0.8519229287228355,0.441924324523575,0.8523696409043164,0.7194263018147234,0.19240224995216973,0.19528785961289824,0.019069389987583445,0.13568531925349703,0.9373788640558873,0.5696254770209721,0.5899787729087982,0.8530014861956138,0.5459076618999207,0.0,0.4602490294670909,0.37537693409850215,0.37949444208252797,0.9259684178268686,0.724549943176698,1.0,0.2989733758987201,0.46809273895473574,0.3355601714167299,0.20089058728205733,0.9017988781593785,0.3793280395851049,0.5796969308381213,0.31810885780856707,0.015030108097052448,0.40997813054738813,0.3961767971781749,0.20975646570337073,0.7196553021147553,0.41285876419936035,0.33872999976806617,0.3192745513348084,1.0,0.5504396126119824,0.0,0.35051573516361656,0.5769716138181864,0.6533510887375299,0.2779428996573853,0.374547642871831,0.5153004735450147,0.3352489664214125,0.20402527231472553,0.9970649617958577,0.051132340543837446,0.6701294775871812
Baboon_464,0.649627647813311,0.048807633404713294,1.0,1.0,0.7575144901833405,0.20362529441412502,0.15860613363112466,0.06146088039532013,1.0,0.5232909103725412,0.449045735622792,0.6710265469583425,0.9241073955701377,0.6998961153499031,0.5262626322213781,1.0,0.4687564915109422,0.7412101283555697,0.05622920295527256,0.3769710036389606,0.0,0.38953307829255723,0.005103541160301828,0.05204914380936075,0.8976220022675233,0.4355198377749649,0.43496062559874155,0.531921753264489,0.6023176839950368,0.49573452236855287,0.46515089150009786,0.41598229367947426,0.514902975955925,0.9741652887901964,0.009655336324689756,0.4053461799531357,0.8101964602451838,0.6080670123611003,0.21485661348104754,0.36637646909646204,0.29602509160220924,0.9434479086573696,0.5774230474351765,0.5103884417490384,0.4796109665420435,0.18219883528333483,0.5019695462461727,0.9100517323861579,0.0,0.4793121537369508,0.5988182351799838,0.9656144116296476,0.7228670796649562,0.3300473994871256,0.33125483205081513,0.04780469706809965,0.023190158302675085,0.8126739667632424,0.9011507808893313,1.0,1.0
Baboon_479,0.6476622569411379,0.4908026258243281,0.525257230964471,0.6517413526788152,0.5025192031472586,0.7908678181546128,0.3967567994633475,0.0,0.9108250229279072,0.4660035953383584,0.9770420729572636,0.763128057672377,0.07560357920685,0.6691603316422167,0.8229710590078632,0.0358432389510206,0.5023480370798542,0.0,0.097121192868288,0.34562229800597666,0.07203647229979067,0.45922528852397504,0.6035387544215363,0.5399775021948765,0.47442402275812257,0.4962143085776826,0.4624411052616558,0.047469310065810934,0.33611485973353944,0.5074827342059525,0.41856064136557264,0.7886980495119146,0.6193253799520898,0.5063892525830399,0.5950366777438686,0.6009504026176438,0.3439024778690258,0.6701600144625468,0.2969430240924842,0.021747177406273886,0.6767224576858359,0.5222574074058509,0.35552035042875485,0.6815407197157717,0.0,0.5822487438359486,0.4779671529205115,0.18408624602002396,0.548955937789092,0.7919125196311595,0.41864342228248796,0.5166329831861431,0.4254725660689952,0.9917111612951224,0.7498086213036984,0.5689361192908736,0.5244263940893451,0.555879983959058,0.5565213787756526,0.8895697525846519,0.9970729946549549
Baboon_483,0.45077413500273344,0.500169547662621,0.14073086967096746,0.34569549576788006,0.5783253268424479,0.533377267866878,0.13432248798641339,0.32877998661249275,0.434301297744595,0.37805059524998985,0.9411965369940407,0.5324836208220007,0.20662442579486387,0.2154546421096845,0.6032270335869291,0.029564018452226847,0.37946934363708185,0.9991303935210922,0.17914818256112533,0.6377486988573019,0.631183881727314,0.4890791500132285,0.3512958249412417,0.20979353776025067,0.23206804071384124,0.8305843501156238,0.032822191093370465,0.9602193195220057,0.3593538202067464,0.5321901038622149,0.3888077165489377,0.19934687977615606,0.47598547984181516,0.0,0.7909879188049802,0.4768002161919589,0.13363715899048043,0.3059025005799199,0.11761383350860227,0.6620197767344017,0.590237141290255,0.9063818783974655,0.05421314032981548,0.533801938275517,0.5099483647481325,0.7197417279197981,0.5105213751600217,0.8251276085233488,0.24215710138075883,1.0,0.4980050950518818,0.41874321888421134,0.5135234094755803,0.6579377637170064,0.5621760546405435,0.7220355259626519,0.47131781479489127,0.46155531001757144,0.32697729491570615,0.0,1.0
Baboon_488,0.7359948203350397,0.6868959158791349,0.056226708536880686,0.6540137335661456,0.73856946413984,0.9542898137263078,0.29522694238373653,0.467706334197615,1.0,0.3037136744070519,0.5863714811912382,0.5486052763562156,0.13254839990959347,0.5484721929238316,0.41414934681039683,0.4173835297617869,0.5506765002675135,0.6831959069478302,0.9325577598982788,0.9405146495059974,0.8636366748325445,0.2627821282486156,0.6375953379640212,0.576667586616174,0.352218827857017,0.45430221136441756,0.6379379325409206,0.18610381481663427,0.058516424268371746,0.47024589295072117,0.666775635608641,0.5693371228606775,0.7682222292051191,0.7254757985341912,0.580361581568513,0.4234643480519761,0.38496971864718793,0.719111730829837,0.6827088333884958,0.9426864042463923,0.9242062657927701,1.0,1.0,0.4781467493519379,0.7320961736535166,1.0,0.3748928415033121,0.1125531580349946,0.08979845392821681,1.0,0.9984039722269465,1.0,0.5824166119629688,0.8332485398377752,0.6958891205351323,0.6273261469135236,0.5716299191371468,0.6956187466970117,0.7043970707104613,1.0,0.4777112496288499
Baboon_491,0.5984986773600007,0.855669071725369,0.6916315331949017,1.0,0.9787975565757079,0.8513216108802399,0.0,1.0,0.24917756617116968,1.0,0.9900228379160046,0.47979446559684974,0.07774584100989469,0.7749528845295385,0.48870179752902776,1.0,0.0,0.872298042046928,0.04303522509189619,0.1558039272381157,0.6930500869103592,0.43008154541052784,0.2853345823253029,0.7757043805263276,0.10999685078742277,0.4456631538155166,0.3534442437647639,0.9499216661282942,0.926728310386766,0.7660501359861402,0.14649366910314288,0.7873500066918964,0.7467035265578013,0.4297373334972975,0.15842387668189248,0.4693301081235195,0.9798554243980079,0.5477210992409595,0.6516024479544007,1.0,1.0,0.9102348430628922,0.8536677459292498,0.8969884491296043,0.9349345876844968,0.8672083587652064,0.1933579792305682,0.9519496901470996,0.05706187050787667,1.0,0.9913699585840003,0.6250567803518939,0.0,1.0,0.8527130523450337,0.16620861559754577,0.0811509193611817,0.18927498367583664,0.46522245550039915,0.2776466280924534,1.0
Baboon_492,0.7519854596602622,0.014248605963800808,0.5099064418303482,0.31314248781688775,0.2339484219891025,0.3589721539343565,0.6138928530829197,0.7230585034629596,0.6353514900431472,0.58369109777845,0.3248395769691345,0.7923326449296808,0.03818658127316324,0.4975918460988134,0.23769607857453853,0.44675226286933806,0.4084642609048968,0.15269616040973302,0.004555769537031029,0.4413955586064547,0.09213379971456748,0.39339638040828345,0.1619888219707828,0.5421096038079984,0.00994442671597874,0.4408672256228603,0.13456880042388877,0.33549329110303766,0.7877876822337138,0.5349573193006708,0.4250622082732931,0.21487898650764303,0.42213146247544503,0.2817950272894145,0.2933223588757082,0.4220428638118195,0.36856460695848603,0.5895484352344352,0.33491747064242006,0.5831776209805588,0.2895384876626729,0.4596284436229502,0.9470442156690021,0.04916152952961732,0.4665963423041635,0.6266630415308767,0.29849447004885593,0.39339369750694514,0.0,0.2575878789240211,0.5821844030334485,0.528976926098413,0.6943811800282125,0.2254598381730431,0.8506923532160721,0.5454598660624266,0.48137021477510983,0.27823219263781857,0.7306689367272985,0.9835027201733881,0.37205318929127723
Baboon_494,0.5069903190360013,0.5492929906602939,0.2592912306685474,0.15688613846485433,1.0,0.1311186357273151,0.6104999100179397,0.008744283165759145,0.22287396835627934,0.30826498951842835,0.3661735856198738,0.761032598075896,0.7985936755661474,0.9170243032016673,0.4843247584958151,0.12891199113203436,0.43764373239055177,0.06964655275793755,0.3275468083363206,0.6176370589331706,0.03649056101042224,0.49651496830691516,0.4412030127437534,0.385392603368683,1.0,0.43335116613098446,0.3020657779853722,0.12779825826160143,0.5268747740898081,0.7808821367315849,0.6916310399807083,0.7543302525328605,0.8305555606812808,0.9724445466047722,0.1577867381388246,0.9243319098954249,0.8459763636710168,0.724270036910526,0.62090238494508,0.39913560402904263,0.54027087078446,0.28836357695272447,0.6320750759454126,0.091727394481319,0.32491487940026603,0.5588682954062064,0.3478699323932814,0.15345265636782068,0.5154473495812155,0.323664235638832,0.5751086470614994,0.8296991223495763,0.4075170565832404,0.4080611469946357,0.2448560827236605,0.49207961189532334,0.692145666003621,0.9003548058544467,0.9676016109656358,0.7934009672979491,0.7555069581363805
Baboon_499,0.5743631526753282,0.5707618982735336,0.7153695332841717,0.20706424274265545,0.6918465053463122,0.626657691841111,0.1294110140993156,0.21762945926404617,1.0,0.16303389928505083,0.5934544128247158,0.8865427526947516,0.024191455070268306,0.6704084641382086,0.6909813787504862,0.40822146079793786,0.5616253753436434,0.18327430123080538,0.14365897757329346,0.4123410522644329,0.4377332077570166,0.6331112126106798,0.33652110074985647,0.14956622549432227,0.6561854776552,0.41321746292875616,0.362376505622971,0.40520381318000037,0.5760880492598486,0.9016684113471095,0.27241391114816565,0.49358497013192676,0.3408711144184866,0.3120847904747124,0.5001831725484218,1.0,0.3040426114756898,0.5986994574094038,0.9376285008147681,0.5356573066019348,0.27258536757959545,0.6183783563955965,0.5451071381225671,0.08569564415931118,0.04524080221130001,0.41647387689514603,0.40976888014996304,0.16038922618410226,0.37977964496621985,0.8866501810037997,0.18501185335005385,0.47218216980981426,0.15525989188634393,0.2649522811039217,0.3423318258735133,0.6930505507089847,0.6355602497325875,0.5875795807913846,0.6684916260316563,0.4276207634259031,0.4887876929397612
Baboon_502,0.46809916853103717,0.3630606144243054,0.5040693457479426,0.0,0.8970184084294776,0.7788671481209226,0.5802323579787612,0.100447996393447,0.5704417141314629,0.6360940827443777,0.31206663030020443,0.7530797079233034,0.2617403797648176,0.6814488941421628,0.3021423506722953,0.9245789238984587,0.48120641995652896,0.1518844504211033,0.39692707863888727,0.6525312276544963,0.6991366194145529,0.4851848751528762,0.5339348242823959,0.4734506101747672,0.492893031057109,0.4299450420922846,0.4532184916246946,0.7651425015656038,0.7122074165028345,0.6367157639524726,0.49658999523497044,0.46220940707232616,0.6631307787650618,0.8226888253085285,0.4548183083942263,0.9174639437629813,0.37539055470814114,0.3050057674932677,0.6055470580615926,0.9156263717998167,0.716370875471136,0.7751041948216532,0.5243786886081762,0.4239180884652984,0.694174681902494,0.7877790096616754,0.5219765526620563,0.7104023559738033,0.0,0.10186338757870597,0.6399574341632714,0.5235129602786835,0.32353135671595434,0.33354482882827624,0.17298120842879058,0.47623212520284247,0.4092653476231723,0.4213363486845148,0.8209312412606292,0.49743440738081124,0.3355215183878517
Baboon_503,0.35706787365335124,0.24347190382139283,0.9288797448312268,0.8157510892539898,0.888459025844308,0.2607387972014226,0.3853264230446846,0.34101656484189624,0.4533001947282397,0.6103787007753507,0.7649158589076505,0.9055425880192972,0.75630667781748,0.617291668230133,0.8636090680470933,0.6173890142169607,0.508375895688217,0.08125695946974015,0.3450336314600826,0.7390725769624101,0.2923070868604548,0.4176940482424505,0.6643356377497786,0.038028003161610646,0.8144974198834882,0.5002893620393878,0.44242726920572556,0.571092667670519,0.8213159748717878,0.7086793608557571,0.4715734339118527,0.1693933578495072,0.6463089557378158,0.38469509055244644,0.2896449018920576,0.9362502406132549,0.10013229636615949,0.6233522229006427,0.5714034218647956,0.43893754238139804,0.38137487341444165,0.8159947684131541,0.5340370789890533,0.4661457515869259,0.44220594070491376,0.4586642121305551,0.2119199500628862,0.8698977339406749,0.5997637787034773,0.48447664994065287,0.42061080675112467,0.6725985283040259,0.5135569741627111,0.3190594252259588,0.5773503818053479,0.5591118685987684,0.3888004225514403,0.5352158347695224,0.7534483381904381,0.6020954959437403,0.835948000278667
Baboon_506,0.2602616782371864,0.1435357526647207,0.790515619791743,0.3966301719749492,0.31447045976414606,0.0,0.2360017940767342,0.42121464469575826,1.0,0.2947325009750207,0.5584373220413916,0.47627584485846025,0.2827637828805307,0.33872317310211436,0.7472454472567973,0.38741294856564384,0.673060439822231,0.9549165864857464,0.2450785725453584,0.2745312523817493,0.0,0.5230665848942321,0.7870772340343685,0.425225506319135,0.0,0.4229379705985359,0.19416591143473524,0.08709581570854241,0.19310762332515977,0.3473463150854024,0.18236689035466475,0.4292652275217066,0.5935358690130571,0.6793304755963874,0.10356972961824362,0.6487037109808453,0.6887675865459478,0.30026214091716713,0.2260351647213191,0.9711285565029232,0.14421835757486123,0.05861964842693405,0.18300862554961153,0.20157270332524085,0.49411460632571824,0.37338309435033096,0.3227478173115867,0.42271617623419844,0.10818294048778794,0.44979101895273643,0.44856342611373534,0.48957041944043156,0.29528382875360903,0.3559955478847161,0.06208451606219828,0.23869932606265787,0.440273398475698,0.605551358191382,0.12070156709917522,0.1800234871272026,0.06852129783468429
Baboon_507,0.1258150068754779,0.1432496756180908,0.8360095573673691,0.4891758963778993,0.9497113613147714,0.21139514145234822,0.19698169262590867,0.13568873874018061,0.0,0.22850271173806577,0.3984024402502772,0.9359149222402164,0.8932397009805423,0.5564499635846386,0.4432402432658758,0.5159510816253323,0.42685663145452024,0.15828182653709189,0.14754052321609598,0.4442685572912314,0.06053651150997038,0.22402001997438858,0.20753198656642627,0.09685039382264449,0.31841205961482894,0.23871163978849025,0.16249734646679712,0.21879637339910427,0.029748137304000652,0.6771407717782268,0.27461362586953764,0.5024252865171037,0.3800907946817383,0.28271624742560586,0.3930268632432215,0.8693122816690348,0.1403828504878021,0.4070490917701236,0.1453434725425902,0.11635875103404081,0.11338699582452998,0.44702987734213046,0.9414735921072268,0.9213632042151395,0.46059864020338714,0.07811447591101489,0.11194605855373543,0.18224002847778173,0.009757585068979426,0.043452047651411176,0.468787156444785,0.6444189879377492,0.2737075768770828,0.34559568058418816,0.357670784647691,0.8927859208087409,0.6320316562175677,0.11111102735034506,0.011851026557739279,0.8048071808403179,0.22510126723564997
Baboon_51,0.7868146241497904,0.49771465687543925,0.20568627705753262,0.36021730248236966,0.2619457595150807,0.594742864544124,0.5907427069606994,0.8764671497858182,0.6550847935967384,0.6874124487867321,0.4357698399534864,0.7292219844938569,1.0,0.3898780991097977,0.4866385081597453,0.28417455695500293,0.5301023120505916,0.9353925756779239,0.9202455008741037,1.0,0.8987615409688565,0.4432496560511459,0.5340729865865012,0.4436480870851535,0.5798980517319249,0.5169113017441695,0.6179678856807426,0.8307668725042617,0.3017706787770061,0.6135374559848269,0.6468904629907584,0.7665900328228524,0.5116659321711493,0.6638118161176172,0.791782233251915,0.44817782571833575,0.3212436249873555,0.5042967487955561,0.5509482961048173,0.9305940137928109,0.3414373249638247,1.0,1.0,0.5971879829609039,0.9414280600594377,1.0,0.6557781344522726,1.0,0.0,1.0,0.9951449088440893,0.648696141132272,0.9919118862209555,1.0,0.7903681575356426,0.4508503214849888,0.4307425303281152,0.5929818088813581,0.7697730080724935,0.4775649329336313,1.0
Baboon_512,0.2297399011937773,0.6618474423366018,0.13016390366240765,0.5906934949573497,0.21808188453193428,0.33612702592183114,0.6314952169062669,0.11733435778763172,0.9949021816057343,0.6095777580383207,0.6973679760582882,0.9043739490048073,0.22540961088797115,0.6405677643887226,0.5532096855147306,0.6087501850390905,0.49336186244750113,0.044449286677197476,0.3469172798719868,0.7545985905049614,0.9780639498188557,0.5921942107296313,0.9259041817893515,0.7165240322757276,0.3857384659424908,0.6527677108364457,0.6403735017166593,0.5796748382578113,0.9288035300750538,0.8970189470753963,0.7928318163803755,0.40452686205949984,0.6351723417599795,0.5868598006989605,0.6461625861740553,0.9214103877048476,0.3481997136741177,0.2388689609402255,0.7426624220227283,0.3499797270294031,0.545794865178559,0.7820600715559615,0.9262421783902994,0.6272496366967221,0.1175759701100828,0.27454386055718766,0.48322338973464773,0.5312975261248073,0.8914443307044473,0.751531387068378,0.4931005317045196,0.5892244950239731,0.5537424899045709,0.13936537065444773,0.4051373870695228,0.8549098326547445,0.7457711820354795,0.6807224588207935,0.9901002928954445,0.6367369432191265,0.22633899674056512
Baboon_518,0.34318987099214565,0.3250594064634917,0.0463723017591693,0.5808792782881897,0.6714256382340259,0.8039306095787105,0.6419779866092172,0.03886911491076242,0.0683731742227574,0.4903429890944182,0.5677433864168874,0.4737359398791913,0.8503507825694736,0.49600245932639553,0.38547923249580357,0.7294802067637132,0.5441736527731257,0.3072436698637818,0.6838533928749866,0.6396222541721254,0.523766893115781,0.5674126660390915,0.5289070629819828,0.5362197482975165,0.6537674594846157,0.5883308210999176,0.48255723192520594,0.49929924447692436,0.5263140117927545,0.5504328975275966,0.6300396096492552,0.656320604830727,0.5422496083097704,0.31706276734630945,0.49698371003530645,0.7834239051628678,0.36550942670066694,0.8256112436194809,0.4900498402231744,1.0,0.5388172481102373,0.6349906460712303,0.5167256117121352,0.2151916671388755,0.271824094281252,0.8085147109837301,0.5634364335510968,0.20169504800743832,0.0,0.756396019195724,0.3772900666356743,0.38199820475600355,0.2903949895465117,0.4876001128836511,0.47554707429503107,0.582594177260698,0.5620371982175613,0.6604776893688697,0.9542803397177164,0.0,0.6952740133886445
Baboon_526,0.12869060947337482,0.01845798332629368,0.1325571330889035,0.22284195008068605,0.6382883078443584,0.5479585430994678,0.025821904571480807,0.1019330025926632,1.0,0.512208116546974,0.28911393635516225,0.904251036025235,0.9505153309214996,0.3643292759921546,0.23509656199611495,0.9977522476498322,0.34620774854846115,0.19376977669675144,0.15156189125430675,0.14248493351633815,0.5537122337202668,0.4725849258819751,0.11567107510159735,0.4766008576612679,0.4392246437575745,0.6814709170780034,0.020794085617292152,0.48424854401679585,0.6604579427301687,0.5876598967775153,0.475036571128847,0.5467082788305611,0.12205071965436712,0.22604150991727234,0.48206326567983543,0.493332072716626,0.3263613149945636,0.23560058995331787,0.17648430863946055,0.018343909354269595,0.2100660637673138,0.28333804112720096,0.0,0.6563341948346755,0.32898799382095306,0.15494167440805157,0.37208364503007874,0.6887541755872557,0.5391182275754162,0.09095822449553292,0.2495651904979871,0.17818437836520803,0.07176646721310648,0.021771751934511963,0.09358492862593396,0.9119819112212155,0.11219094562718608,0.5272430379566277,0.011669282047376257,0.0,0.9754756003891601
Baboon_534,0.13202075189113915,0.4725110847663519,0.2970545028914791,1.0,0.552862418362673,0.40981137524982747,0.1253977454833379,0.1533125416675052,0.5050385166971563,0.4373606903385508,0.1899358404415731,1.0,0.011531652652506993,0.18598433508441903,0.37645737418251257,0.2163694872811782,0.28456519801727653,0.44281809849821,0.335597619217756,0.5323600468774794,0.09661049700138988,0.3330810248923591,0.2813651498840364,0.5181410945503829,0.5888317246822591,0.44218348431831833,0.28028047172355863,0.20097564862121442,0.9701260717867517,0.5659676272138406,0.1719357716865095,0.48320102175970486,0.6075547169455744,0.7663276908434249,0.5072868643498248,0.11217255014773199,0.7358408223929765,0.6096606188934928,0.6001760988006347,0.8620070314638034,0.5020200080298337,0.5501944643285993,0.19606029538195802,0.2997140802541819,0.5150106718718845,0.40122540830920655,0.5058020877921131,0.4944775182681215,0.6865829702394751,0.39766382506970555,0.3813327138576406,0.39027982010638684,0.1799206863320825,0.3928150925289677,0.6325773008682672,0.6941722135296826,0.5020872997245379,0.14770496249597576,0.9793384188562235,0.026884487162465286,0.34906194084172903
